"Date","AdjClose","Volume","LogRet"
"2000-06-23",1441.47998046875,847600000,-0.00739556263362928
"2000-06-26",1455.31005859375,8.89e+08,0.00954862659674216
"2000-06-27",1450.55004882812,1042500000,-0.00327614809188947
"2000-06-28",1454.81994628906,1095100000,0.00293931619194066
"2000-06-29",1442.39001464844,1110900000,-0.00858067456208911
"2000-06-30",1454.59997558594,1459700000,0.00842946180528426
"2000-07-03",1469.5400390625,451900000,0.0102185212764621
"2000-07-05",1446.22998046875,1019300000,-0.0159892961732986
"2000-07-06",1456.67004394531,947300000,0.00719288187719958
"2000-07-07",1478.90002441406,931700000,0.0151455457642165
"2000-07-10",1475.61999511719,838700000,-0.00222034755068279
"2000-07-11",1480.88000488281,980500000,0.00355827181836865
"2000-07-12",1492.92004394531,1001200000,0.00809745420154506
"2000-07-13",1495.83996582031,1026800000,0.00195393594296522
"2000-07-14",1509.97998046875,960600000,0.00940849366019059
"2000-07-17",1510.48999023438,9.06e+08,0.000337702261845152
"2000-07-18",1493.73999023438,908300000,-0.0111510594561706
"2000-07-19",1481.9599609375,909400000,-0.00791752597924145
"2000-07-20",1495.56994628906,1064600000,0.00914185956935842
"2000-07-21",1480.18994140625,968300000,-0.0103369508377096
"2000-07-24",1464.2900390625,880300000,-0.0107999082984724
"2000-07-25",1474.46997070312,969400000,0.00692807328598644
"2000-07-26",1452.42004394531,1235800000,-0.0150674222857692
"2000-07-27",1449.61999511719,1156400000,-0.00192971127850328
"2000-07-28",1419.89001464844,9.8e+08,-0.0207220356120681
"2000-07-31",1430.82995605469,952600000,0.00767525062029328
"2000-08-01",1438.09997558594,938700000,0.00506811617280789
"2000-08-02",1438.69995117188,994500000,0.000417113188203366
"2000-08-03",1452.56005859375,1095600000,0.00958766319674798
"2000-08-04",1462.93005371094,9.56e+08,0.00711375339942943
"2000-08-07",1479.31994628906,854800000,0.0111411757069
"2000-08-08",1482.80004882812,992200000,0.00234973879924905
"2000-08-09",1472.86999511719,1.054e+09,-0.00671935021488856
"2000-08-10",1460.25,940800000,-0.00860522107094663
"2000-08-11",1471.83996582031,835500000,0.00790564158600748
"2000-08-14",1491.56005859375,783800000,0.0133092958812204
"2000-08-15",1484.43005371094,895900000,-0.0047916950366238
"2000-08-16",1479.84997558594,929800000,-0.00309018157826912
"2000-08-17",1496.06994628906,922400000,0.0109009192094796
"2000-08-18",1491.71997070312,821400000,-0.00291183703027009
"2000-08-21",1499.47998046875,731600000,0.00518857134354267
"2000-08-22",1498.13000488281,818800000,-0.000900701347940291
"2000-08-23",1505.96997070312,8.71e+08,0.00521952244131185
"2000-08-24",1508.31005859375,837100000,0.00155266819140909
"2000-08-25",1506.44995117188,685600000,-0.00123400048553801
"2000-08-28",1514.08996582031,733600000,0.00505871873977704
"2000-08-29",1509.83996582031,795600000,-0.00281091354259555
"2000-08-30",1502.58996582031,818400000,-0.00481339925730317
"2000-08-31",1517.68005371094,1056600000,0.00999262539982215
"2000-09-01",1520.77001953125,767700000,0.00203390992844366
"2000-09-05",1507.07995605469,838500000,-0.00904282370410048
"2000-09-06",1492.25,995100000,-0.00988892661003327
"2000-09-07",1502.51000976562,985500000,0.00685200141203968
"2000-09-08",1494.5,9.61e+08,-0.00534534673680565
"2000-09-11",1489.26000976562,899300000,-0.0035123438910496
"2000-09-12",1481.98999023438,991200000,-0.00489358622753855
"2000-09-13",1484.91003417969,1068300000,0.00196841475218701
"2000-09-14",1480.86999511719,1.014e+09,-0.00272443776783415
"2000-09-15",1465.81005859375,1268400000,-0.0102217189345213
"2000-09-18",1444.51000976562,962500000,-0.014637860201737
"2000-09-19",1459.90002441406,1024900000,0.0105977864755404
"2000-09-20",1451.33996582031,1.104e+09,-0.0058807128863787
"2000-09-21",1449.05004882812,1105400000,-0.00157904106442519
"2000-09-22",1448.71997070312,1185500000,-0.00022781526774196
"2000-09-25",1439.03002929688,982400000,-0.00671109187069341
"2000-09-26",1427.2099609375,1106600000,-0.00824783368197934
"2000-09-27",1426.56994628906,1174700000,-0.000448538205449545
"2000-09-28",1458.2900390625,1206200000,0.0219916192305512
"2000-09-29",1436.51000976562,1197100000,-0.0150479756252215
"2000-10-02",1436.22998046875,1051200000,-0.000194956242968836
"2000-10-03",1426.4599609375,1098100000,-0.00682578809750378
"2000-10-04",1434.31994628906,1167400000,0.00549500862297325
"2000-10-05",1436.28002929688,1176100000,0.00136562623082348
"2000-10-06",1408.98999023438,1150100000,-0.0191833293605503
"2000-10-09",1402.03002929688,716600000,-0.004951921445981
"2000-10-10",1387.02001953125,1.044e+09,-0.0107636323615052
"2000-10-11",1364.58996582031,1387500000,-0.0163035827508748
"2000-10-12",1329.78002929688,1388600000,-0.0258404551211067
"2000-10-13",1374.17004394531,1223900000,0.0328364074237788
"2000-10-16",1374.61999511719,1005400000,0.000327381261937099
"2000-10-17",1349.96997070312,1161500000,-0.0180949774552586
"2000-10-18",1342.13000488281,1441700000,-0.00582444044058761
"2000-10-19",1388.76000976562,1297900000,0.034153361859012
"2000-10-20",1396.93005371094,1177400000,0.00586574039798293
"2000-10-23",1395.78002929688,1046800000,-0.000823590308256961
"2000-10-24",1398.13000488281,1158600000,0.00168221317892225
"2000-10-25",1364.90002441406,1315600000,-0.0240544491993173
"2000-10-26",1364.43994140625,1303800000,-0.000337138662043657
"2000-10-27",1379.57995605469,1086300000,0.0110350280606637
"2000-10-30",1398.66003417969,1186500000,0.0137355866820981
"2000-10-31",1429.40002441406,1366400000,0.0217401330358777
"2000-11-01",1421.21997070312,1206800000,-0.005739155817162
"2000-11-02",1428.31994628906,1167700000,0.00498325377812314
"2000-11-03",1426.68994140625,997700000,-0.00114185598231575
"2000-11-06",1432.18994140625,930900000,0.00384766552695925
"2000-11-07",1431.86999511719,880900000,-0.000223421504776056
"2000-11-08",1409.28002929688,909300000,-0.0159023224238979
"2000-11-09",1400.14001464844,1.111e+09,-0.00650671437693973
"2000-11-10",1365.97998046875,962500000,-0.0247001366290318
"2000-11-13",1351.26000976562,1129300000,-0.0108346077286479
"2000-11-14",1382.94995117188,1118800000,0.0231813657059119
"2000-11-15",1389.81005859375,1066800000,0.00494822587973776
"2000-11-16",1372.31994628906,956300000,-0.0126643901904515
"2000-11-17",1367.71997070312,1070400000,-0.0033576006531062
"2000-11-20",1342.61999511719,955800000,-0.0185221732237615
"2000-11-21",1347.34997558594,1137100000,0.00351675698623488
"2000-11-22",1322.35998535156,963200000,-0.0187216742747331
"2000-11-24",1341.77001953125,404870000,0.0145716444706849
"2000-11-27",1348.96997070312,946100000,0.00535166413853894
"2000-11-28",1336.08996582031,1028200000,-0.00959390403194416
"2000-11-29",1341.93005371094,402100000,0.00436150372729838
"2000-11-30",1314.94995117188,1186530000,-0.0203103113003129
"2000-12-01",1315.22998046875,1195200000,0.00021293546845591
"2000-12-04",1324.96997070312,1.103e+09,0.00737825513253565
"2000-12-05",1376.5400390625,900300000,0.0381833372026801
"2000-12-06",1351.4599609375,1399300000,-0.0183876721156704
"2000-12-07",1343.55004882812,1.128e+09,-0.00587005969829413
"2000-12-08",1369.89001464844,1358300000,0.0194150543890119
"2000-12-11",1380.19995117188,1202400000,0.00749792548798567
"2000-12-12",1371.18005371094,1083400000,-0.00655665866475719
"2000-12-13",1359.98999023438,1195100000,-0.00819438256294269
"2000-12-14",1340.93005371094,1061300000,-0.0141138964578786
"2000-12-15",1312.15002441406,1561100000,-0.0216964112799642
"2000-12-18",1322.73999023438,1189900000,0.00803830352184232
"2000-12-19",1305.59997558594,1324900000,-0.0130426488548823
"2000-12-20",1264.73999023438,1421600000,-0.0317961267919369
"2000-12-21",1274.85998535156,1449900000,0.0079697974334243
"2000-12-22",1305.94995117188,1087100000,0.0240943507234856
"2000-12-26",1315.18994140625,806500000,0.00705038943981506
"2000-12-27",1328.92004394531,1092700000,0.0103855180189045
"2000-12-28",1334.21997070312,1015300000,0.00398021412730198
"2000-12-29",1320.28002929688,1035500000,-0.0105029719734313
"2001-01-02",1283.27001953125,1129400000,-0.0284323345214164
"2001-01-03",1347.56005859375,1880700000,0.048884070208401
"2001-01-04",1333.33996582031,2.131e+09,-0.0106085463881138
"2001-01-05",1298.34997558594,1430800000,-0.0265928380658744
"2001-01-08",1295.85998535156,1115500000,-0.00191965263915961
"2001-01-09",1300.80004882812,1191300000,0.00380494124879505
"2001-01-10",1313.27001953125,1296500000,0.00954072765251812
"2001-01-11",1326.81994628906,1411200000,0.010264836357198
"2001-01-12",1318.55004882812,1.276e+09,-0.00625237635332532
"2001-01-16",1326.65002441406,1205700000,0.0061243011332488
"2001-01-17",1329.46997070312,1349100000,0.00212335839778266
"2001-01-18",1347.96997070312,1.445e+09,0.0138193907796893
"2001-01-19",1342.5400390625,1407800000,-0.00403636410424646
"2001-01-22",1342.90002441406,1.164e+09,0.000268101573827728
"2001-01-23",1360.40002441406,1232600000,0.012947319312044
"2001-01-24",1364.30004882812,1.309e+09,0.00286272027942314
"2001-01-25",1357.51000976562,1.258e+09,-0.00498936590146126
"2001-01-26",1354.94995117188,1.098e+09,-0.00188762923012487
"2001-01-29",1364.17004394531,1053100000,0.00678170005523171
"2001-01-30",1373.72998046875,1149800000,0.00698343642210997
"2001-01-31",1366.01000976562,1295300000,-0.00563556480728611
"2001-02-01",1373.46997070312,1118800000,0.00544627405959908
"2001-02-02",1349.46997070312,1048400000,-0.017628461911448
"2001-02-05",1354.31005859375,1.013e+09,0.00358024174174876
"2001-02-06",1352.26000976562,1059600000,-0.0015148687589015
"2001-02-07",1340.89001464844,1158300000,-0.00844369052364691
"2001-02-08",1332.53002929688,1107200000,-0.00625417066076395
"2001-02-09",1314.76000976562,1075500000,-0.0134252659667968
"2001-02-12",1330.31005859375,1039100000,0.0117578949312351
"2001-02-13",1318.80004882812,1075200000,-0.00868977258595915
"2001-02-14",1315.92004394531,1150300000,-0.00218619506321094
"2001-02-15",1326.60998535156,1153700000,0.00809073092924972
"2001-02-16",1301.53002929688,1257200000,-0.0190862870831996
"2001-02-20",1278.93994140625,1112200000,-0.0175089539906548
"2001-02-21",1255.27001953125,1208500000,-0.0186808595860759
"2001-02-22",1252.81994628906,1365900000,-0.00195373695116441
"2001-02-23",1245.85998535156,1231300000,-0.00557092475084353
"2001-02-26",1267.65002441406,1130800000,0.0173387691915714
"2001-02-27",1257.93994140625,1114100000,-0.00768939612766228
"2001-02-28",1239.93994140625,1225300000,-0.0144124717139444
"2001-03-01",1241.22998046875,1294900000,0.00103986362834085
"2001-03-02",1234.18005371094,1.294e+09,-0.00569598225848367
"2001-03-05",1241.41003417969,929200000,0.00584103245520229
"2001-03-06",1253.80004882812,1091800000,0.00993112088261494
"2001-03-07",1261.89001464844,1132200000,0.00643162989361379
"2001-03-08",1264.73999023438,1114100000,0.00225595104081844
"2001-03-09",1233.42004394531,1085900000,-0.0250757253239424
"2001-03-12",1180.16003417969,1.229e+09,-0.0441407829444378
"2001-03-13",1197.66003417969,1360900000,0.01471963013954
"2001-03-14",1166.7099609375,1397400000,-0.0261818930937094
"2001-03-15",1173.56005859375,1259500000,0.00585412551735942
"2001-03-16",1150.53002929688,1543560000,-0.0198191827946586
"2001-03-19",1170.81005859375,1126200000,0.0174731357766067
"2001-03-20",1142.61999511719,1235900000,-0.024372000192959
"2001-03-21",1122.14001464844,1346300000,-0.0180862772659722
"2001-03-22",1117.57995605469,1723950000,-0.00407199556579663
"2001-03-23",1139.82995605469,1364900000,0.0197134959369034
"2001-03-26",1152.68994140625,1.114e+09,0.0112192005456926
"2001-03-27",1182.17004394531,1314200000,0.0252534793718251
"2001-03-28",1153.2900390625,1333400000,-0.024733008530899
"2001-03-29",1147.94995117188,1234500000,-0.00464106090498539
"2001-03-30",1160.32995605469,1280800000,0.0107267091393908
"2001-04-02",1145.86999511719,1254900000,-0.0125402399948662
"2001-04-03",1106.4599609375,1386100000,-0.0349984750224515
"2001-04-04",1103.25,1425590000,-0.0029053253613931
"2001-04-05",1151.43994140625,1.368e+09,0.0427529129173907
"2001-04-06",1128.43005371094,1266800000,-0.0201859483777733
"2001-04-09",1137.58996582031,1062800000,0.00808462583936098
"2001-04-10",1168.38000488281,1349600000,0.0267062185920377
"2001-04-11",1165.89001464844,1290300000,-0.00213342171897057
"2001-04-12",1183.5,1.102e+09,0.0149913935523367
"2001-04-16",1179.68005371094,913900000,-0.00323288918260811
"2001-04-17",1191.81005859375,1109600000,0.0102299483394876
"2001-04-18",1238.16003417969,1918900000,0.0381532250988128
"2001-04-19",1253.68994140625,1486800000,0.0124647217535179
"2001-04-20",1242.97998046875,1338700000,-0.00857944939981614
"2001-04-23",1224.35998535156,1012600000,-0.0150934600523778
"2001-04-24",1209.46997070312,1216500000,-0.0122360236293586
"2001-04-25",1228.75,1203600000,0.01581516957968
"2001-04-26",1234.52001953125,1345200000,0.00468485390460049
"2001-04-27",1253.05004882812,1091300000,0.0148983719312064
"2001-04-30",1249.4599609375,1266800000,-0.0028691916032253
"2001-05-01",1266.43994140625,1181300000,0.0134983417044943
"2001-05-02",1267.43005371094,1342200000,0.000781502095204445
"2001-05-03",1248.57995605469,1137900000,-0.0149844001306274
"2001-05-04",1266.60998535156,1082100000,0.0143371582754375
"2001-05-07",1263.51000976562,9.49e+08,-0.00245045858942206
"2001-05-08",1261.19995117188,1006300000,-0.00182996009374747
"2001-05-09",1255.5400390625,1132400000,-0.00449781993625376
"2001-05-10",1255.18005371094,1056700000,-0.000286758651484753
"2001-05-11",1245.67004394531,906200000,-0.00760545833204063
"2001-05-14",1248.92004394531,858200000,0.00260563998434904
"2001-05-15",1249.43994140625,1071800000,0.000416190998487664
"2001-05-16",1284.98999023438,1405300000,0.0280555245797505
"2001-05-17",1288.48999023438,1355600000,0.00272005392271524
"2001-05-18",1291.9599609375,1130800000,0.00268943235507191
"2001-05-21",1312.82995605469,1174900000,0.0160246640847221
"2001-05-22",1309.38000488281,1260400000,-0.00263133251254821
"2001-05-23",1289.05004882812,1134800000,-0.0156481956225241
"2001-05-24",1293.17004394531,1100700000,0.00319105147141485
"2001-05-25",1277.89001464844,828100000,-0.0118863105883751
"2001-05-29",1267.93005371094,1.026e+09,-0.007824599921463
"2001-05-30",1248.07995605469,1158600000,-0.0157793565584585
"2001-05-31",1255.81994628906,1226600000,0.00618236765779656
"2001-06-01",1260.67004394531,1.015e+09,0.00385465762268478
"2001-06-04",1267.10998535156,836500000,0.00509534474100359
"2001-06-05",1283.56994628906,1116800000,0.0129065111005646
"2001-06-06",1270.03002929688,1061900000,-0.0106046710619649
"2001-06-07",1276.9599609375,1089600000,0.00544167724872313
"2001-06-08",1264.9599609375,726200000,-0.00944175230957089
"2001-06-11",1254.39001464844,870100000,-0.00839105992456712
"2001-06-12",1255.84997558594,1136500000,0.00116320440100992
"2001-06-13",1241.59997558594,1063600000,-0.0114117639387734
"2001-06-14",1219.86999511719,1242900000,-0.0176565590956859
"2001-06-15",1214.35998535156,1635550000,-0.00452711471008271
"2001-06-18",1208.43005371094,1111600000,-0.00489513609208725
"2001-06-19",1212.57995605469,1184900000,0.00342824390766072
"2001-06-20",1223.14001464844,1350100000,0.00867104994474399
"2001-06-21",1237.0400390625,1546820000,0.0113001260244534
"2001-06-22",1225.34997558594,1189200000,-0.00949496321273546
"2001-06-25",1218.59997558594,1050100000,-0.00552385875195682
"2001-06-26",1216.76000976562,1198900000,-0.00151104245899703
"2001-06-27",1211.06994628906,1162100000,-0.00468737432012212
"2001-06-28",1226.19995117188,1327300000,0.0124156945071432
"2001-06-29",1224.38000488281,1832360000,-0.00148531911326444
"2001-07-02",1236.71997070312,1128300000,0.0100280926042684
"2001-07-03",1234.44995117188,622110000,-0.00183720281608934
"2001-07-05",1219.23999023438,934900000,-0.0123977813992671
"2001-07-06",1190.58996582031,1056700000,-0.0237787519342154
"2001-07-09",1198.78002929688,1045700000,0.00685544354289824
"2001-07-10",1181.52001953125,1263800000,-0.0145026357435629
"2001-07-11",1180.18005371094,1384100000,-0.00113474693868021
"2001-07-12",1208.14001464844,1.394e+09,0.0234149842340967
"2001-07-13",1215.68005371094,1121700000,0.00622163623698135
"2001-07-16",1202.44995117188,1039800000,-0.0109425337144025
"2001-07-17",1214.43994140625,1238100000,0.00992191546112497
"2001-07-18",1207.7099609375,1316300000,-0.00555704482297426
"2001-07-19",1215.02001953125,1343500000,0.00603458151454372
"2001-07-20",1210.84997558594,1170900000,-0.00343798147559493
"2001-07-23",1191.03002929688,986900000,-0.0165040685908897
"2001-07-24",1171.65002441406,1198700000,-0.0164054709911232
"2001-07-25",1190.48999023438,1280700000,0.0159519462948552
"2001-07-26",1202.93005371094,1213900000,0.0103953132115135
"2001-07-27",1205.81994628906,1015300000,0.00239949680514062
"2001-07-30",1204.52001953125,909100000,-0.0010786253410533
"2001-07-31",1211.22998046875,1129200000,0.00555519254340542
"2001-08-01",1215.93005371094,1340300000,0.00387290417677466
"2001-08-02",1220.75,1218300000,0.00395616368938345
"2001-08-03",1214.34997558594,939900000,-0.00525648984817373
"2001-08-06",1200.47998046875,811700000,-0.0114874735657109
"2001-08-07",1204.40002441406,1.012e+09,0.00326007735041944
"2001-08-08",1183.53002929688,1124600000,-0.0174800149492675
"2001-08-09",1183.43005371094,1104200000,-8.44759374816206e-05
"2001-08-10",1190.16003417969,960900000,0.00567073357599757
"2001-08-13",1191.2900390625,837600000,0.000949005801396119
"2001-08-14",1186.72998046875,964600000,-0.0038351772866756
"2001-08-15",1178.02001953125,1065600000,-0.00736652950644512
"2001-08-16",1181.66003417969,1055400000,0.00308517888257853
"2001-08-17",1161.96997070312,974300000,-0.0168034431488753
"2001-08-20",1171.41003417969,897100000,0.00809136528153687
"2001-08-21",1157.26000976562,1041600000,-0.0121530301032484
"2001-08-22",1165.31005859375,1110800000,0.00693204581742446
"2001-08-23",1162.08996582031,986200000,-0.00276711763713244
"2001-08-24",1184.93005371094,1043600000,0.0194636677547209
"2001-08-27",1179.2099609375,842600000,-0.00483905682406593
"2001-08-28",1161.51000976562,987100000,-0.015123798461059
"2001-08-29",1148.56005859375,963700000,-0.0112118563033041
"2001-08-30",1129.03002929688,1.157e+09,-0.0171501519012871
"2001-08-31",1133.57995605469,920100000,0.00402184461332578
"2001-09-04",1132.93994140625,1178300000,-0.000564755390998428
"2001-09-05",1131.73999023438,1384500000,-0.00105970938091904
"2001-09-06",1106.40002441406,1359700000,-0.0226447393577596
"2001-09-07",1085.78002929688,1424300000,-0.0188128737311803
"2001-09-10",1092.5400390625,1276600000,0.00620664664006121
"2001-09-17",1038.77001953125,2330830000,-0.0504679566281068
"2001-09-18",1032.73999023438,1650410000,-0.00582188480907941
"2001-09-19",1016.09997558594,2120550000,-0.0162437094238488
"2001-09-20",984.539978027344,2004800000,-0.0315525197671853
"2001-09-21",965.799987792969,2317300000,-0.0192177438972791
"2001-09-24",1003.45001220703,1746600000,0.0382425927496071
"2001-09-25",1012.27001953125,1613800000,0.00875127842676626
"2001-09-26",1007.03997802734,1519100000,-0.00518003991952831
"2001-09-27",1018.60998535156,1.467e+09,0.0114236253609379
"2001-09-28",1040.93994140625,1631500000,0.0216851563590934
"2001-10-01",1038.55004882812,1175600000,-0.00229853823923598
"2001-10-02",1051.32995605469,1289800000,0.0122304309352828
"2001-10-03",1072.28002929688,1650600000,0.0197312624043438
"2001-10-04",1069.63000488281,1609100000,-0.00247445104969746
"2001-10-05",1071.38000488281,1301700000,0.0016347428379504
"2001-10-08",1062.43994140625,9.79e+08,-0.0083794472000287
"2001-10-09",1056.75,1227800000,-0.00536993401873875
"2001-10-10",1080.98999023438,1312400000,0.0226791184217552
"2001-10-11",1097.43005371094,1704580000,0.0150938526678441
"2001-10-12",1091.65002441406,1331400000,-0.0052807960630048
"2001-10-15",1089.97998046875,1024700000,-0.00153100596140199
"2001-10-16",1097.5400390625,1210500000,0.00691201783328399
"2001-10-17",1077.08996582031,1452200000,-0.0188084189541389
"2001-10-18",1068.60998535156,1262900000,-0.00790420358073263
"2001-10-19",1073.47998046875,1294900000,0.00454696449303338
"2001-10-22",1089.90002441406,1105700000,0.0151802819920057
"2001-10-23",1084.78002929688,1317300000,-0.00470874285033496
"2001-10-24",1085.19995117188,1336200000,0.000387028344981388
"2001-10-25",1100.08996582031,1364400000,0.0136277067612642
"2001-10-26",1104.60998535156,1244500000,0.00410035466434788
"2001-10-29",1078.30004882812,1106100000,-0.024106546045271
"2001-10-30",1059.7900390625,1297400000,-0.0173149600402622
"2001-10-31",1059.78002929688,1352500000,-9.44509056299836e-06
"2001-11-01",1084.09997558594,1317400000,0.0226887601074202
